HEADER_NUMBER,ACCOUNT_NUMBER,SYSTEM_VALUE,POSTING_DATE,EFFECTIVE_DATE,ACCOUNT_ENTRY_DESCRIPTION,ACCOUNTING_PERIOD,USER_NAME,ENTRY_SOURCE,YEAR,MONTH,DAY,POSTING_DAY_OF_WEEK,WEEKEND_POSTING,DAYS_BETWEEN_POST_AND_EFFECTIVE,ABS_VALUE,IS_LARGE_VALUE,ACCOUNT_USAGE_COUNT,USER_ACTIVITY_LEVEL,DESC_LENGTH,HAS_KEYWORDS,DAILY_ENTRIES_BY_USER,USER_VALUE_STD,TRANSACTION_ACCOUNT_PAIR_COUNT,ENTRY_SOURCE_ENC,USER_NAME_ENC,ANOMALY_SCORE,IS_ANOMALY
19202,7350001,172.55,2024-07-30,2024-07-30,DEPRECIATION JULY 24,7,USER1,AUTOMATED ENTRY,2024,7,30,Tuesday,False,0,172.55,0,120,38086,20,0,576,6172512.304013386,20,0,0,0.1502791989663133,0
158640,310001,8077.35,2024-06-28,2024-06-28,Cash Recpt PPM  PRE PAYMENTS,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,8077.35,0,7685,19499,28,0,3030,93649.7543321324,19,1,3,0.2049525739021646,0
174142,310001,-4496.3,2024-06-26,2024-06-26,A/P Cash Disbursed for checks,6,USER1,MANUAL ENTRY,2024,6,26,Wednesday,False,0,4496.3,0,7685,38086,29,0,156,6172512.304013386,1,1,0,0.12331077279234226,0
159880,200001,228955.16,2024-09-19,2024-09-19,Charge IND  RENTAL-INDUSTRIAL,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,228955.16,0,16177,19499,29,0,2740,93649.7543321324,8,1,3,0.09264478330645165,0
19091,200001,28089.38,2024-05-11,2024-05-11,IS TRANSLATIONS APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,28089.38,0,16177,38086,24,0,2601,6172512.304013386,376,0,0,0.08379969572923662,0
19128,1100001,-318487.6,2024-06-09,2024-06-09,IS TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,318487.6,0,276,38086,24,0,2801,6172512.304013386,21,0,0,0.113728972425865,0
19130,8600002,169.46,2024-06-09,2024-06-09,RECEIPTS  TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,169.46,0,8217,38086,31,0,2801,6172512.304013386,670,0,0,0.16147585129010134,0
19184,4200005,373.82,2024-07-05,2024-07-05,JUNE 2024 SALARIES TRANSLATION,6,USER1,AUTOMATED ENTRY,2024,7,5,Friday,False,0,373.82,0,574,38086,30,0,2228,6172512.304013386,51,0,0,0.2216013048623331,0
19179,8600002,1115.36,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,1115.36,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.19369496677758846,0
157463,200001,457.23,2024-04-03,2024-04-03,Charge OPC  RECOVERY-OP COSTS,4,USER5,MANUAL ENTRY,2024,4,3,Wednesday,False,0,457.23,0,16177,3904,29,0,1720,141665.98657715722,11,1,5,0.12613645101255666,0
19090,310004,-8441.15,2024-05-11,2024-05-11,SPOT RATES APR 24,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,8441.15,0,6889,38086,17,0,2601,6172512.304013386,160,0,0,0.14313009638952312,0
19219,8600002,305.22,2024-08-03,2024-08-03,RECEIPTS  TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,305.22,0,8217,38086,32,0,3287,6172512.304013386,761,0,0,0.15875854132420358,0
19179,8600002,751.36,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,751.36,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.19369496677758846,0
19271,1400015,-1379.51,2024-09-04,2024-09-04,IS TRANSLATIONS AUG 2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,1379.51,0,144,38086,24,0,3071,6172512.304013386,6,0,0,0.20583319639140157,0
19281,310004,-2.09,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,2.09,0,6889,38086,30,0,3071,6172512.304013386,662,0,0,0.18323994205840327,0
159918,450015,278.35,2024-09-19,2024-09-19,Cash Recpt RET  RENTAL-RETAIL,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,278.35,0,249,19499,29,0,2740,93649.7543321324,2,1,3,0.17116070402934713,0
19179,8600002,-9.83,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,9.83,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.19499042916500725,0
158928,200001,-1803.12,2024-07-30,2024-07-30,Cash Recpt SAN  RECOVERY-SANITATION,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,1803.12,0,16177,19499,35,0,3160,93649.7543321324,34,1,3,0.20471600335410278,0
157725,310001,3838.06,2024-04-11,2024-04-11,Cash Recpt VAT  Value Added Tax,4,USER5,MANUAL ENTRY,2024,4,11,Thursday,False,0,3838.06,0,7685,3904,31,0,1646,141665.98657715722,13,1,5,0.13213253281513238,0
19104,405001,-45823.51,2024-04-17,2024-04-17,BS TRANSLATION APR 2024,4,USER4,AUTOMATED ENTRY,2024,4,17,Wednesday,False,0,45823.51,0,264,4621,23,0,1176,2101401.2366761686,42,0,4,0.08779986147913188,0
19321,310004,113.52,2024-10-05,2024-10-05,RECEIPTS  TRANSLATIONS SEPT2024,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,113.52,0,6889,38086,31,0,3395,6172512.304013386,740,0,0,0.14488332421266753,0
158594,1200001,-88637.27,2024-06-28,2024-06-28,Charge RET  RENTAL-RETAIL,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,88637.27,0,529,19499,25,0,3030,93649.7543321324,2,1,3,0.14973639508786885,0
160006,310001,7921.39,2024-09-19,2024-09-19,Cash Recpt VAT  Value Added Tax,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,7921.39,0,7685,19499,31,0,2740,93649.7543321324,6,1,3,0.1876463948916975,0
19179,8600002,442.87,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,442.87,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.19339503782337708,0
160112,200001,-12.75,2024-09-25,2024-09-25,Cash Recpt PPM  PRE PAYMENTS,9,USER3,MANUAL ENTRY,2024,9,25,Wednesday,False,0,12.75,0,16177,19499,28,0,963,93649.7543321324,22,1,3,0.1890561806532099,0
19290,8600002,1905.19,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,1905.19,0,8217,38086,27,0,1556,6172512.304013386,698,0,0,0.18291412231605347,0
19195,2500001,-13610.69,2024-07-15,2024-07-15,IS TRANSLATIONS JUNE 2024,7,USER1,AUTOMATED ENTRY,2024,7,15,Monday,False,0,13610.69,0,894,38086,25,0,1668,6172512.304013386,28,0,0,0.20031222611797994,0
175144,310001,-6522.69,2024-07-23,2024-07-23,A/P Cash Disbursed for checks  0-0,7,USER1,MANUAL ENTRY,2024,7,23,Tuesday,False,0,6522.69,0,7685,38086,34,0,660,6172512.304013386,1,1,0,0.13651257838533737,0
19128,2710001,-26290.87,2024-06-09,2024-06-09,IS TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,26290.87,0,745,38086,24,0,2801,6172512.304013386,46,0,0,0.1629564023945853,0
19308,402001,-1040.78,2024-10-02,2024-10-02,SEPTEMBER2024 EXPENSED TAX,9,USER4,AUTOMATED ENTRY,2024,10,2,Wednesday,False,0,1040.78,0,2249,4621,26,0,323,2101401.2366761686,160,0,4,0.07963615305178628,0
159252,310001,17922.01,2024-08-16,2024-08-16,Cash Recpt VAT  Value Added Tax,8,USER3,MANUAL ENTRY,2024,8,16,Friday,False,0,17922.01,0,7685,19499,31,0,2598,93649.7543321324,3,1,3,0.18784195773884466,0
158186,200001,288.61,2024-05-29,2024-05-29,Rentup MPK  PARKING-MONTHLY,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,288.61,0,16177,19499,27,0,3532,93649.7543321324,49,1,3,0.17894031157015045,0
176180,310001,-10203.43,2024-07-05,2024-07-05,A/P Cash Disbursed for checks,8,USER1,MANUAL ENTRY,2024,7,5,Friday,False,0,10203.43,0,7685,38086,29,0,2228,6172512.304013386,1,1,0,0.16011440734923,0
157424,200001,9060.06,2024-04-03,2024-04-03,Charge IOR  RECOVERY-INTEREST_RENTAL,4,USER5,MANUAL ENTRY,2024,4,3,Wednesday,False,0,9060.06,0,16177,3904,36,0,1720,141665.98657715722,14,1,5,0.11646727392333245,0
174392,402002,616.77,2024-06-29,2024-06-29,22138 6/28/2024 APRIL SHORTFALL,6,USER1,MANUAL ENTRY,2024,6,29,Saturday,True,0,616.77,0,2464,38086,31,0,323,6172512.304013386,5,1,0,0.055202445291245406,0
19334,8600002,-18497.39,2024-10-07,2024-10-07,BS TRANSLATION SEPT  2024,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,18497.39,0,8217,38086,25,0,2120,6172512.304013386,734,0,0,0.13118734277051936,0
172361,400001,28185.46,2024-05-13,2024-05-13,A/P Total Payables for 04/24,4,USER1,MANUAL ENTRY,2024,5,13,Monday,False,0,28185.46,0,2312,38086,28,0,423,6172512.304013386,1,1,0,0.16126996792074944,0
158208,310001,74288.29,2024-05-29,2024-05-29,Cash Recpt RAT  RECOVERY-RATES,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,74288.29,0,7685,19499,30,0,3532,93649.7543321324,17,1,3,0.15910884083971738,0
158952,200001,-203.73,2024-07-30,2024-07-30,Cash Recpt VAT  Value Added Tax,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,203.73,0,16177,19499,31,0,3160,93649.7543321324,5,1,3,0.1935157942963105,0
175294,400001,-863.21,2024-07-23,2024-07-23,A/P Total Payables for 07/24,7,USER1,MANUAL ENTRY,2024,7,23,Tuesday,False,0,863.21,0,2312,38086,28,0,660,6172512.304013386,1,1,0,0.15853335231833326,0
19080,450020,5460.0,2024-04-30,2024-04-30,SEC-GUARD ALERT,4,USER4,AUTOMATED ENTRY,2024,4,30,Tuesday,False,0,5460.0,0,2369,4621,15,0,386,2101401.2366761686,98,0,4,0.08281619196850265,0
19318,200001,484911.0,2024-10-05,2024-10-05,IS TRANSLATIONS SEPT 2024,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,484911.0,0,16177,38086,25,0,3395,6172512.304013386,496,0,0,0.006487945331912659,0
19276,310004,-701.46,2024-09-04,2024-09-04,AUG2024 SALARIES TRANSLATION,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,701.46,0,6889,38086,28,0,3071,6172512.304013386,41,0,0,0.19904791726206844,0
19290,8600002,4.4,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,4.4,0,8217,38086,27,0,1556,6172512.304013386,698,0,0,0.18395735862793178,0
175749,402002,3691.08,2024-07-05,2024-07-05,ZW7484          CLEANING SERVICES JULY,8,USER1,MANUAL ENTRY,2024,7,5,Friday,False,0,3691.08,0,2464,38086,38,0,2228,6172512.304013386,3,1,0,0.17945039441626065,0
159301,2100001,-466.33,2024-08-16,2024-08-16,Charge WTR  RECOVERY-WATER,8,USER3,MANUAL ENTRY,2024,8,16,Friday,False,0,466.33,0,449,19499,26,0,2598,93649.7543321324,1,1,3,0.19062769549480252,0
160130,200001,-1256.47,2024-09-25,2024-09-25,Cash Recpt OPC  RECOVERY-OP COSTS,9,USER3,MANUAL ENTRY,2024,9,25,Wednesday,False,0,1256.47,0,16177,19499,33,0,963,93649.7543321324,13,1,3,0.19165527105319136,0
158633,200001,-906.46,2024-06-28,2024-06-28,Cash Recpt GEN  RECOVERY-GENERATORS,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,906.46,0,16177,19499,35,0,3030,93649.7543321324,37,1,3,0.19801241499907402,0
19092,8600002,147.62,2024-05-11,2024-05-11,RECEIPTS  TRANSLATIONS APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,147.62,0,8217,38086,31,0,2601,6172512.304013386,676,0,0,0.15443781621345964,0
158197,310001,6379.11,2024-05-29,2024-05-29,Cash Recpt CLN  RECOVERY-CLEANING,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,6379.11,0,7685,19499,33,0,3532,93649.7543321324,17,1,3,0.2058836030391255,0
19092,310004,-212.74,2024-05-11,2024-05-11,RECEIPTS  TRANSLATIONS APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,212.74,0,6889,38086,31,0,2601,6172512.304013386,676,0,0,0.15516305646056855,0
19305,7030001,17.14,2024-10-01,2024-10-01,COPPERWARES,9,USER4,AUTOMATED ENTRY,2024,10,1,Tuesday,False,0,17.14,0,535,4621,11,0,421,2101401.2366761686,145,0,4,0.07444066680762074,0
174875,402002,187431.6,2024-07-23,2024-07-23,22306 7/17/2024 SECURITY SERVICES,7,USER1,MANUAL ENTRY,2024,7,23,Tuesday,False,0,187431.6,0,2464,38086,33,0,660,6172512.304013386,10,1,0,0.1034959670779213,0
158193,200001,14108.07,2024-05-29,2024-05-29,Charge INS  RECOVERY-INSURANCE,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,14108.07,0,16177,19499,30,0,3532,93649.7543321324,34,1,3,0.1938302867489463,0
159911,200001,26467.14,2024-09-19,2024-09-19,Charge CLN  RECOVERY-CLEANING,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,26467.14,0,16177,19499,29,0,2740,93649.7543321324,40,1,3,0.16750727056665832,0
19240,405001,-1624.55,2024-08-05,2024-08-05,BS TRANSLATION JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,5,Monday,False,0,1624.55,0,264,38086,24,0,1798,6172512.304013386,43,0,0,0.2173553562875261,0
160124,200001,3139.05,2024-09-25,2024-09-25,Charge LND  RECOVERY-LANDSCAPING,9,USER3,MANUAL ENTRY,2024,9,25,Wednesday,False,0,3139.05,0,16177,19499,32,0,963,93649.7543321324,12,1,3,0.18658168287275217,0
160293,310001,13224.69,2024-09-30,2024-09-30,Cash Recpt INS  RECOVERY-INSURANCE,9,USER3,MANUAL ENTRY,2024,9,30,Monday,False,0,13224.69,0,7685,19499,34,0,698,93649.7543321324,13,1,3,0.1773652310091831,0
159854,200001,11696.14,2024-09-19,2024-09-19,Charge WTR  RECOVERY-WATER,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,11696.14,0,16177,19499,26,0,2740,93649.7543321324,27,1,3,0.18860545792170397,0
19205,450020,845.48,2024-07-24,2024-07-24,CLN-NEMCHEM,7,USER4,AUTOMATED ENTRY,2024,7,24,Wednesday,False,0,845.48,0,2369,4621,11,0,468,2101401.2366761686,144,0,4,0.11256825931028802,0
159370,200001,-10764.94,2024-08-16,2024-08-16,Cash Recpt PLM  RECOVERY-PLUMBING,8,USER3,MANUAL ENTRY,2024,8,16,Friday,False,0,10764.94,0,16177,19499,33,0,2598,93649.7543321324,52,1,3,0.15718494788616927,0
158992,2710001,-76937.26,2024-07-30,2024-07-30,Charge FEE  RECOVERY-MNGT FEE,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,76937.26,0,745,19499,29,0,3160,93649.7543321324,1,1,3,0.16214657224893542,0
158199,310001,162.48,2024-05-29,2024-05-29,Cash Recpt LND  RECOVERY-LANDSCAPING,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,162.48,0,7685,19499,36,0,3532,93649.7543321324,18,1,3,0.20083500542199623,0
159364,280001,20978.43,2024-08-16,2024-08-16,Charge OMR  MARKET RENTAL COSTS,8,USER3,MANUAL ENTRY,2024,8,16,Friday,False,0,20978.43,0,118,19499,31,0,2598,93649.7543321324,1,1,3,0.17436733371260377,0
19140,200001,-54774.28,2024-06-11,2024-06-11,BS TRANSLATION MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,11,Tuesday,False,0,54774.28,0,16177,38086,23,0,1375,6172512.304013386,70,0,0,0.12481404644470695,0
160265,310001,432.27,2024-09-30,2024-09-30,Cash Recpt SEC  RECOVERY-SECURITY,9,USER3,MANUAL ENTRY,2024,9,30,Monday,False,0,432.27,0,7685,19499,33,0,698,93649.7543321324,15,1,3,0.18310097586066582,0
19223,402001,-2566.29,2024-07-31,2024-07-31,ELECTRICITY ACCRUALS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,7,31,Wednesday,False,0,2566.29,0,2249,38086,30,0,129,6172512.304013386,4,0,0,0.14864035945924614,0
19179,8600002,42.41,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,42.41,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.19505242497000436,0
19128,2000001,-8807.0,2024-06-09,2024-06-09,IS TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,8807.0,0,469,38086,24,0,2801,6172512.304013386,22,0,0,0.1720468003245404,0
159500,200001,-1287.41,2024-08-20,2024-08-20,Cash Recpt CLN  RECOVERY-CLEANING,8,USER3,MANUAL ENTRY,2024,8,20,Tuesday,False,0,1287.41,0,16177,19499,33,0,1134,93649.7543321324,17,1,3,0.20028525971880357,0
19271,200001,16554.12,2024-09-04,2024-09-04,IS TRANSLATIONS AUG 2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,16554.12,0,16177,38086,24,0,3071,6172512.304013386,472,0,0,0.14670613738756988,0
19321,310004,341.83,2024-10-05,2024-10-05,RECEIPTS  TRANSLATIONS SEPT2024,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,341.83,0,6889,38086,31,0,3395,6172512.304013386,740,0,0,0.1391809729602259,0
177209,310001,-2249.57,2024-09-14,2024-09-14,A/P Cash Disbursed for checks,9,USER1,MANUAL ENTRY,2024,9,14,Saturday,True,0,2249.57,0,7685,38086,29,0,823,6172512.304013386,1,1,0,0.07317291943127513,0
19218,310004,-15460.55,2024-08-03,2024-08-03,SPOT RATES JULY 24,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,15460.55,0,6889,38086,18,0,3287,6172512.304013386,335,0,0,0.16184610453154907,0
19113,402002,-11120.13,2024-05-24,2024-05-24,LND-TRIBAL LANDSCAPES,5,USER4,AUTOMATED ENTRY,2024,5,24,Friday,False,0,11120.13,0,2464,4621,21,0,399,2101401.2366761686,140,0,4,0.11205551183908913,0
159696,310001,8829.35,2024-08-29,2024-08-29,Cash Recpt VAT  Value Added Tax,8,USER3,MANUAL ENTRY,2024,8,29,Thursday,False,0,8829.35,0,7685,19499,31,0,424,93649.7543321324,14,1,3,0.20118463523055968,0
19088,155001,-0.08,2024-05-12,2024-05-12,DEPRECIATION  APR  2024,4,USER1,AUTOMATED ENTRY,2024,5,12,Sunday,True,0,0.08,0,120,38086,23,0,42,6172512.304013386,21,0,0,0.14831054629427226,0
175820,4105001,1842.5,2024-07-05,2024-07-05,ZW10            PLUMBING WORKS,8,USER1,MANUAL ENTRY,2024,7,5,Friday,False,0,1842.5,0,196,38086,30,0,2228,6172512.304013386,2,1,0,0.17734365280317127,0
158146,310001,4671.72,2024-05-29,2024-05-29,Cash Recpt INS  RECOVERY-INSURANCE,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,4671.72,0,7685,19499,34,0,3532,93649.7543321324,9,1,3,0.19823843336414337,0
177317,310001,-169508.51,2024-09-14,2024-09-14,A/P Cash Disbursed for checks,9,USER1,MANUAL ENTRY,2024,9,14,Saturday,True,0,169508.51,0,7685,38086,29,0,823,6172512.304013386,1,1,0,0.039839484085493315,0
19240,402003,10087.76,2024-08-05,2024-08-05,BS TRANSLATION JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,5,Monday,False,0,10087.76,0,948,38086,24,0,1798,6172512.304013386,48,0,0,0.2177762079529295,0
158770,310001,176.4,2024-07-04,2024-07-04,Cash Recpt LND  RECOVERY-LANDSCAPING,6,USER3,MANUAL ENTRY,2024,7,4,Thursday,False,0,176.4,0,7685,19499,36,0,310,93649.7543321324,20,1,3,0.16581130106685865,0
19201,200001,231981.57,2024-07-30,2024-07-30,BS TRANSLATION,7,USER1,AUTOMATED ENTRY,2024,7,30,Tuesday,False,0,231981.57,0,16177,38086,14,0,576,6172512.304013386,66,0,0,0.061915718304380585,0
19166,402003,-37.62,2024-07-03,2024-07-03,ADVANCE RENT - JUNE 2024,6,USER6,AUTOMATED ENTRY,2024,7,3,Wednesday,False,0,37.62,0,948,1162,24,0,108,77803.0014004428,54,0,6,0.08698358211749657,0
19204,402001,-14451.15,2024-07-30,2024-07-30,JULY2024 RATES COH,7,USER1,AUTOMATED ENTRY,2024,7,30,Tuesday,False,0,14451.15,0,2249,38086,18,0,576,6172512.304013386,157,0,0,0.13537678836288625,0
158199,200001,23108.85,2024-05-29,2024-05-29,Charge FEE  RECOVERY-MNGT FEE,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,23108.85,0,16177,19499,29,0,3532,93649.7543321324,37,1,3,0.18860401918606057,0
19334,8600002,-2181893.8,2024-10-07,2024-10-07,BS TRANSLATION SEPT  2024,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,2181893.8,1,8217,38086,25,0,2120,6172512.304013386,734,0,0,-0.043621607202870116,1
19281,310004,-9.05,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,9.05,0,6889,38086,30,0,3071,6172512.304013386,662,0,0,0.18323994205840327,0
19216,1000001,-184862.74,2024-08-03,2024-08-03,IS TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,184862.74,0,434,38086,25,0,3287,6172512.304013386,27,0,0,0.1183627706460535,0
19118,450020,-16424.87,2024-06-05,2024-06-05,OMLAC INPUT TAX ADJUSTMENT,5,USER1,AUTOMATED ENTRY,2024,6,5,Wednesday,False,0,16424.87,0,2369,38086,26,1,323,6172512.304013386,63,0,0,0.2075157422685303,0
19130,310004,925.57,2024-06-09,2024-06-09,RECEIPTS  TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,925.57,0,6889,38086,31,0,2801,6172512.304013386,670,0,0,0.15449406195452609,0
158621,200001,-1220.7,2024-06-28,2024-06-28,Cash Recpt LIF  RECOVERY -LIFTS,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,1220.7,0,16177,19499,31,0,3030,93649.7543321324,56,1,3,0.16627066505573151,0
158594,1200001,-430.41,2024-06-28,2024-06-28,Rentup RET  RENTAL-RETAIL,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,430.41,0,529,19499,25,0,3030,93649.7543321324,2,1,3,0.19888427216832522,0
19216,200001,230443.48,2024-08-03,2024-08-03,IS TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,230443.48,0,16177,38086,25,0,3287,6172512.304013386,479,0,0,0.05299137477038984,0
175556,6020001,32819.51,2024-08-05,2024-08-05,ZWHAR0270_04    Management Fee,7,USER1,MANUAL ENTRY,2024,8,5,Monday,False,0,32819.51,0,1089,38086,30,0,1798,6172512.304013386,2,1,0,0.15358377049837135,0
19155,4350070,234918.8,2024-07-01,2024-07-01,SEC-GUARD ALERT,6,USER1,AUTOMATED ENTRY,2024,7,1,Monday,False,0,234918.8,0,265,38086,15,0,480,6172512.304013386,32,0,0,0.15046755609884882,0
19178,2710001,-5156.61,2024-07-05,2024-07-05,IS TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,5,Friday,False,0,5156.61,0,745,38086,25,0,2228,6172512.304013386,44,0,0,0.22530958390723832,0
158958,200001,-5669.31,2024-07-30,2024-07-30,Cash Recpt LND  RECOVERY-LANDSCAPING,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,5669.31,0,16177,19499,36,0,3160,93649.7543321324,39,1,3,0.19632430172963483,0
159923,200001,25932.11,2024-09-19,2024-09-19,Charge SEC  RECOVERY-SECURITY,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,25932.11,0,16177,19499,29,0,2740,93649.7543321324,14,1,3,0.1831234510693901,0
159906,200001,-203237.72,2024-09-19,2024-09-19,Cash Recpt RET  RENTAL-RETAIL,9,USER3,MANUAL ENTRY,2024,9,19,Thursday,False,0,203237.72,0,16177,19499,29,0,2740,93649.7543321324,35,1,3,0.09546487875521492,0
19331,402002,-49163.41,2024-10-07,2024-10-07,CONTRACTED SERVICES TRANSLATION,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,49163.41,0,2464,38086,31,0,2120,6172512.304013386,136,0,0,0.16561835521578544,0
157648,200001,-225.34,2024-04-11,2024-04-11,Cash Recpt SAN  RECOVERY-SANITATION,4,USER5,MANUAL ENTRY,2024,4,11,Thursday,False,0,225.34,0,16177,3904,35,0,1646,141665.98657715722,35,1,5,0.115684654637069,0
19219,310004,6.3,2024-08-03,2024-08-03,RECEIPTS  TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,6.3,0,6889,38086,32,0,3287,6172512.304013386,761,0,0,0.15665378732598811,0
158604,310001,33502.58,2024-06-28,2024-06-28,Cash Recpt IOR  RECOVERY-INTEREST_RENTAL,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,33502.58,0,7685,19499,40,0,3030,93649.7543321324,25,1,3,0.18264085518777345,0
19128,200001,18644.78,2024-06-09,2024-06-09,IS TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,18644.78,0,16177,38086,24,0,2801,6172512.304013386,409,0,0,0.09815088555437346,0
172488,6020001,7084.04,2024-05-13,2024-05-13,ZWHAR0766_01    Management Fee,4,USER1,MANUAL ENTRY,2024,5,13,Monday,False,0,7084.04,0,1089,38086,30,0,423,6172512.304013386,2,1,0,0.1596821812734598,0
19290,450015,24846.68,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,24846.68,0,249,38086,27,0,1556,6172512.304013386,8,0,0,0.19579663197867375,0
159048,200001,10736.79,2024-07-30,2024-07-30,Charge INS  RECOVERY-INSURANCE,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,10736.79,0,16177,19499,30,0,3160,93649.7543321324,24,1,3,0.20413113830520324,0
19185,7350001,0.03,2024-07-05,2024-07-05,DEPRECIATION JUNE 24,6,USER1,AUTOMATED ENTRY,2024,7,5,Friday,False,0,0.03,0,120,38086,20,0,2228,6172512.304013386,20,0,0,0.21406710304877602,0
19104,402001,15861.77,2024-04-17,2024-04-17,BS TRANSLATION APR 2024,4,USER4,AUTOMATED ENTRY,2024,4,17,Wednesday,False,0,15861.77,0,2249,4621,23,0,1176,2101401.2366761686,14,0,4,0.09995281445248283,0
